SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra
CCCC(C)NC(=O)COc1ccccc1,ALE-UNK-fca05062-8,Alexander Metz,"Lopinavir/ritonavir and similar substructures from catalog.

The combination lopinavir/ritonavir is currently tested against COVID-19, but ""no benefit was observed with lopinavir–ritonavir treatment beyond standard care"". (doi: 10.1056/NEJMoa2001282)

Reportedly, lopinavir has only mid-micromolar activity against SARS protease, ritonavir above 50 microM. (doi: 10.12688/f1000research.22457.1; doi: 10.1073/pnas.0403596101)

However, there is no crystal structure of the 2019-nCoV main protease with either of these two drugs that could clarify their potential for optimization against this target. Thus, I suggest lopinavir, ritonavir, and reasonably similar substructures available from catalog for soaking.

Procedure in KNIME:

1) search all substructures of lopinavir and ritonavir in MolPort
2) remove all redundant compounds and compounds with similarity < 0.5 (datawarrior SkelPheres) to either of the queries
3) remove all compounds void of a ring or containing amides (as substructures of amides)

Selection not based on or compared to fragment hits; x0072 selected as dummy.",x0072,https://covid.postera.ai/covid/submissions/ALE-UNK-fca05062,Z19735469,False,False,s_22____888978____58945,False,True,False,False,False,False,False,False,False,False,False,False,False,221.3,2.3702000000000005,1,2,38.33,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS
COc1ccc2nccc(C(=O)NN)c2c1,AMD-UAU-3d234461-1,"AMDG, U.Autónoma","The design was made by eye, for hits 0072, and 0387, due to its proximity and electronic density, thinking of a drug that would act on the outside of the main structure, due to its geometric arrangement, volume and rigidity moiety. In addition, when proposing possible combinations, a similarity was found with the already known and approved drug Isoniazid, used in tuberculosis, which implies a relatively easy synthesis.","x0072,x0387",https://covid.postera.ai/covid/submissions/AMD-UAU-3d234461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217.22799999999998,0.8469000000000002,2,4,77.24,0,PASS,"acyl hydrazine, hydrazine, Oxygen-nitrogen single bond",PASS,Filter20_hydrazine,PASS,acyl hydrazine,PASS,PASS,PASS
COc1cc(NC(=O)C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ANT-LOU-17aa1493-2,"antonio fernandez, loughborough university",contains amide functionality and it geometrically different from the others,"x0072,x0104,x0161,x0195,x0305,x1077",https://covid.postera.ai/covid/submissions/ANT-LOU-17aa1493,Z62468012,False,False,s_2718____9145054____867058,False,False,False,False,False,False,False,False,False,False,False,False,False,420.4180000000002,2.3153999999999995,2,8,113.58,0,alpha_dicarbonyl,diketo group,PASS,Filter41_12_dicarbonyl,"1,2-dicarbonyl not in ring",Oxalyl,PASS,PASS,PASS
CCOC(=O)C(=O)Nc1cc(OC)c(OC)c(OC)c1,ANT-LOU-17aa1493-3,"antonio fernandez, loughborough university",contains amide functionality and it geometrically different from the others,"x0072,x0104,x0161,x0195,x0305,x1077",https://covid.postera.ai/covid/submissions/ANT-LOU-17aa1493,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,283.28,1.2140000000000002,1,6,83.09000000000002,0,alpha_dicarbonyl,diketo group,PASS,Filter41_12_dicarbonyl,"1,2-dicarbonyl not in ring, aliphatic ester, not lactones","Ester, Oxalyl",PASS,PASS,PASS
COc1ccc(-c2cccc(S(=O)(=O)N3CCN(C(C)=O)CC3)c2)cc1,ANT-OPE-7824651a-1,"Anthony Sama, OpenSourceMycetoma",Attempted modification of fragment 0769 done by eye - exterior of pocket should be able to fit another phenyl ring in nicely,x0769,https://covid.postera.ai/covid/submissions/ANT-OPE-7824651a,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,374.46200000000016,2.215,0,4,66.92000000000002,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
CN(C)C/C=C/C(=O)Nc1c[nH]c2ccccc12,ANT-OPE-ab37bd51-1,"Anthony Sama, OpenSourceMycetoma",Indole core of x104 combined with sulfur-reactive covalent warhead - one or two step synthesis!,x0104,https://covid.postera.ai/covid/submissions/ANT-OPE-ab37bd51,False,False,False,s_22____13422042____17039346,False,False,False,False,False,False,False,False,False,False,False,False,False,243.31,2.2242,2,2,48.13,0,PASS,PASS,PASS,PASS,PASS,vinyl michael acceptor1,PASS,PASS,PASS
CN(C)C/C=C/C(=O)NCc1c[nH]c2ccccc12,ANT-OPE-ab37bd51-2,"Anthony Sama, OpenSourceMycetoma",Indole core of x104 combined with sulfur-reactive covalent warhead - one or two step synthesis!,x0104,https://covid.postera.ai/covid/submissions/ANT-OPE-ab37bd51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,257.337,1.9019,2,2,48.13,0,PASS,PASS,PASS,PASS,PASS,vinyl michael acceptor1,PASS,PASS,PASS
C=CC(=O)N1CCCN(Cc2ccccc2)CC1,ANT-OPE-c0c3e7cc-1,"Anthony Sama, OpenSourceMycetoma",Modification of ANT-OPE-d97 that avoids need for p-fluorobenzylpiperazine starting material (Controlled drug in some areas of the world),x0831,https://covid.postera.ai/covid/submissions/ANT-OPE-c0c3e7cc,Z1937798708,False,BBV-75802684,m_273270____13660214____10884640,False,False,False,True,True,True,False,False,False,False,False,False,False,244.338,1.9069,0,2,23.550000000000004,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
C=CC(=O)N1CCN(Cc2ccc(F)cc2)CC1,ANT-OPE-d972fbad-1,"Anthony Sama, OpenSourceMycetoma",Derivative of 0831 that includes a covalent warhead similar to one used in some cancer drugs - should be easy synthesis,x0831,https://covid.postera.ai/covid/submissions/ANT-OPE-d972fbad,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,248.301,1.6558999999999997,0,2,23.550000000000004,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
COc1ccc(-n2cc(CN3CCN(C(=O)CCl)CC3)nn2)cc1,ANT-STE-dbb91f63-1,"Anton Hamann, Stellenbosch University","Looking at the fragment (x1386) that is covalently bonded inside the pocket, there is potential for incorporating a rigid tail with a hydrophilic end that is exposed to solvent. Replacing the thiophene with a triazole moiety allows the incorporation of the tail.",x1386,https://covid.postera.ai/covid/submissions/ANT-STE-dbb91f63,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,349.82200000000006,1.1588999999999996,0,6,63.49,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CC(c1ccccc1)c1ccccc1)Nc1cccnc1,AUS-ARG-7cfdce8f-11,"Austin Clyde, Argonne National Laboratory","We performed docking against all provided MPro structures and aggregated the results by assigning a exponential hit curve to each target's ranking and averaging those ranking. In some sense, we imagine it as docking against a representative account of the states of a protein. I selected the top ten 13 hits to upload.",x0678,https://covid.postera.ai/covid/submissions/AUS-ARG-7cfdce8f,Z31791938,Z31791938,False,s_22____57778____59120,False,True,False,False,False,False,False,False,False,False,False,False,False,302.377,4.242300000000003,1,2,41.99,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCCC(c1ccccc1)c1ccccc1)c1cnccn1,AUS-ARG-7cfdce8f-13,"Austin Clyde, Argonne National Laboratory","We performed docking against all provided MPro structures and aggregated the results by assigning a exponential hit curve to each target's ranking and averaging those ranking. In some sense, we imagine it as docking against a representative account of the states of a protein. I selected the top ten 13 hits to upload.",x0678,https://covid.postera.ai/covid/submissions/AUS-ARG-7cfdce8f,Z26816560,Z26816560,False,s_22____58044____58975,False,True,False,False,False,False,False,False,False,False,False,False,False,317.39200000000005,3.4286000000000016,1,3,54.88,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=S1(=O)CCC(N2CCN(c3nc(-c4cccnc4)nc4ccccc34)CC2)C1,AUS-ARG-7cfdce8f-15,"Austin Clyde, Argonne National Laboratory","We performed docking against all provided MPro structures and aggregated the results by assigning a exponential hit curve to each target's ranking and averaging those ranking. In some sense, we imagine it as docking against a representative account of the states of a protein. I selected the top ten 13 hits to upload.",x0678,https://covid.postera.ai/covid/submissions/AUS-ARG-7cfdce8f,Z90167687,Z90167687,False,s_27____115719____61058,False,False,False,False,False,False,False,False,False,False,False,False,False,409.51500000000016,2.0009,0,7,79.29,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1ccccc1C(C(=O)NCC(O)Cn1ccnn1)c1ccccc1,BAR-COM-4e090d3a-12,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z3052559442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350.422,1.89572,2,5,80.04,0,PASS,PASS,PASS,PASS,PASS,Dye 11,PASS,PASS,PASS
N#Cc1cnn(-c2ccccc2NC(=O)Cc2ccn[nH]2)c1N,BAR-COM-4e090d3a-14,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z2143174968,False,False,s_22____10068208____5534702,False,False,False,False,True,False,False,False,False,False,False,True,False,307.317,1.2304799999999998,3,6,125.41,0,PASS,PASS,PASS,PASS,aniline,PASS,PASS,PASS,PASS
CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccncn2)C1,BAR-COM-4e090d3a-17,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z2311005603,False,False,s_2430____740248____10902382,False,False,False,False,False,False,False,False,False,False,False,False,False,367.45300000000015,2.916400000000001,2,4,87.22000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCc1cccnn1)Nc1cccc(-c2ncc3n2CCCC3)c1,BAR-COM-4e090d3a-23,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z2190256476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,348.41000000000014,2.9981000000000018,2,5,84.72999999999998,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CN1CCN(C(=O)c2ccccc2NC(=O)C(O)c2cccnc2)CC1,BAR-COM-4e090d3a-24,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z1549127951,False,False,s_22____585004____10157642,False,False,False,False,False,False,False,False,False,False,False,False,False,354.41000000000014,1.1413,2,5,85.77,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,BAR-COM-4e090d3a-30,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,False,False,False,s_22____5535204____10803970,False,False,False,False,False,False,False,False,False,False,False,False,False,310.3610000000001,1.4914999999999992,2,5,88.49,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-40,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,312.3290000000001,1.0303999999999998,2,6,88.75000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-41,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,312.3290000000001,1.0303999999999998,2,6,88.75000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e090d3a-42,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z1673773262,False,False,s_527____8331890____2009458,False,False,False,False,False,False,False,False,False,False,False,False,False,363.20000000000016,4.703700000000002,1,4,64.36,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e090d3a-48,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,s_2430____12549944____13759224,False,False,s_2430____12549944____13759224,False,False,False,False,False,False,False,False,False,False,False,False,False,351.41000000000014,3.5459400000000016,2,5,81.07,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Cc1ccccc1OC1CCOC1)OCc1cnn[nH]1,BAR-COM-4e090d3a-50,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,False,False,False,s_276436____14081838____14104156,False,False,False,False,False,False,False,False,False,False,False,False,False,303.31799999999987,1.2582999999999998,1,6,86.33000000000001,0,PASS,PASS,PASS,PASS,"aliphatic ester, not lactones",Ester,PASS,PASS,PASS
O=C(Nc1ccnnc1)NC(Cc1ccccc1)C(=O)N1CCCC1,BAR-COM-4e090d3a-56,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z2313212158,False,False,s_2430____10902332____3479618,False,False,False,False,False,False,False,False,False,False,False,False,False,339.39900000000017,1.8318,2,4,87.21999999999998,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(NCc1ccno1)c1ccccc1OC1CCCCC1,BAR-COM-4e090d3a-65,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300.3580000000002,3.3161000000000023,1,4,64.36,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Nc1cccc(-c2cc[nH]n2)c1)C(O)c1cccnc1,BAR-COM-4e090d3a-68,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,False,False,False,s_22____575398____10157642,False,False,False,False,False,False,False,False,False,False,False,False,False,294.314,2.1438,3,4,90.9,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
Cc1cccc(-c2nnnn2C2CC2C)c1NC(=O)CCc1cccnc1,BAR-COM-4e090d3a-8,"Bart Lenselink, compchemist","Virtual screen on enamine REAL:
https://docs.google.com/document/d/1IZIsCPIoNvEXNFxqCvPKpFO3_Xu_xxR5BqfIj_jTWBE
Poses/data can be found in the drive folder.",x0434,https://covid.postera.ai/covid/submissions/BAR-COM-4e090d3a,Z3089609880,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,362.4370000000001,3.195720000000001,1,6,85.59,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)Cc2cccnc2)CC1,BEN-DND-031a96cc-1,"Benjamin Perry, DNDi","Attempts to merge fragments with CYS145 - covalent interaction with chloroacetamides in site 1
and those with HIS163 - interaction with pyridyl-type nitrogens of noncovalent fragmenst in site 8
and / or edge-face pi-pi interactions with HIS41 in site 1","x0305,x0434,x0540,x0995,x1351,x1358",https://covid.postera.ai/covid/submissions/BEN-DND-031a96cc,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,371.86800000000017,3.1088000000000013,1,3,62.3,0,secondary_halide_sulfate,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)c2cccnc2)CC1,BEN-DND-031a96cc-2,"Benjamin Perry, DNDi","Attempts to merge fragments with CYS145 - covalent interaction with chloroacetamides in site 1
and those with HIS163 - interaction with pyridyl-type nitrogens of noncovalent fragmenst in site 8
and / or edge-face pi-pi interactions with HIS41 in site 1","x0305,x0434,x0540,x0995,x1351,x1358",https://covid.postera.ai/covid/submissions/BEN-DND-031a96cc,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,357.84100000000007,3.2388000000000017,1,3,62.3,0,secondary_halide_sulfate,PASS,PASS,Filter6_benzyl_halide,PASS,PASS,PASS,PASS,PASS
C=C(C(=O)Nc1ccccc1)c1cccnc1,BEN-DND-031a96cc-8,"Benjamin Perry, DNDi","Attempts to merge fragments with CYS145 - covalent interaction with chloroacetamides in site 1
and those with HIS163 - interaction with pyridyl-type nitrogens of noncovalent fragmenst in site 8
and / or edge-face pi-pi interactions with HIS41 in site 1","x0305,x0434,x0540,x0995,x1351,x1358",https://covid.postera.ai/covid/submissions/BEN-DND-031a96cc,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,224.263,2.7335000000000003,1,2,41.99,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CS(=O)(=O)NCC[C@H]1CCCCN1CC(=O)Nc1cccnc1,BEN-DND-362d364a-10,"Benjamin Perry, DNDi","By eye fragment merging approach; 3 discreet clusters of non-covalent binders identified in the active site. Each cluster had >n=2 examples of closeley related hits, giving confidence in the hit. Various designs made to merge the different fragments whilst retaining shape, binding location  and orientation","x0072,x0104,x0107,x0161,x0434,x0689,x0691",https://covid.postera.ai/covid/submissions/BEN-DND-362d364a,Z1116676416,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,340.449,0.8139000000000003,2,5,91.4,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
C=CC(=O)N1CCO[C@@H](c2cc(F)c(F)cc2C[C@H](C)Nc2ccc(C#N)cn2)C1,BEN-VAN-77cef4f8-11,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0759,x1478",https://covid.postera.ai/covid/submissions/BEN-VAN-77cef4f8,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,412.44000000000017,3.3604800000000017,1,5,78.25,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
