SMILES,CID,shipments,comments
O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,IAN-BAS-5394d4c4-1,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)Cc1cc(Cl)c2c(c1)OCCO2,BAR-COM-0f94fc3d-28,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
O=C(NCc1cccc(C(=O)N2CCOCC2)c1)c1cnc2c(c1)c(=O)[nH]c(=O)n2Cc1ccccc1,IAN-BAS-647c7407-1,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)Cc1cccc(OC(F)(F)F)c1,ANN-UNI-98d2bf15-5,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
NS(=O)(=O)c1ccc(N2CCC(CN3CCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-19,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Sc1nc2ccccc2c2nc(CCc3ccccc3)nn12,LON-WEI-ff7b210a-7,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
N#Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,NIR-THE-c331be7a-2,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)Cn1ccc2ccc(Cl)cc21,BAR-COM-0f94fc3d-41,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
COCCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1,MED-COV-4280ac29-37,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_xchem.csv",
O=C(NCCc1cccc2ccccc12)c1cc(O)nc2ccccc12,DAR-DIA-8e329c92-9,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
CC(NC(=O)Nc1cccc(N2CCCCC2=O)c1)c1cc[nH]n1,BAR-COM-0f94fc3d-53,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Cc1ccc(C)c(NC(=O)C2CNC(=O)C2)c1,JAG-UCB-ef2c0e8e-9,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",imperfect stereochemical match for JAG-UCB-ef2c0e8e-9
NS(=O)(=O)c1ccc(N2CCC(N3CCCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-11,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CCc1ccccn1,BEN-DND-93268d01-4,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Cc1ccnc2[nH]c(CC3CCN(C(=O)CCl)CC3)nc12,WAR-XCH-b0339bbe-3,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_weizmann_thiol_reactivity.csv, 20200624_enamine_to_xchem.csv",
O=S(=O)(Cc1ccccc1)Nc1cnccc1N1CCCC1,NAU-LAT-445f63e5-5,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC(=O)C1,BAR-COM-0f94fc3d-25,"20200624_enamine_to_oxford.csv, 20200624_enamine_to_weizmann.csv, 20200624_enamine_to_xchem.csv",
CCOc1ccccc1C=C1C(=O)NC(=O)c2ccccc21,LON-WEI-ff7b210a-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for LON-WEI-ff7b210a-3
O=C1C(=Cc2ccc(O)cc2)c2ccccc2C(=O)N1Cc1ccc2c(c1)OCO2,LON-WEI-ff7b210a-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for LON-WEI-ff7b210a-1
COc1ccc(C(=O)Nc2cccc(C=C3C(=O)NC(=O)c4ccccc43)c2)cc1,LON-WEI-ff7b210a-6,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for LON-WEI-ff7b210a-6
O=C(CCl)N1CCOc2cccc(-c3cccnc3)c21,TIM-UNK-6bd61028-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_oxford.csv",
O=C(NCCNc1ccncc1)c1cccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)c1,ERI-BAS-962ecb40-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
COc1ccc2c(c1)C(C(=O)Nc1cncnc1C)CCC2,BAR-COM-0f94fc3d-50,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CC(NC(=O)c1ccc2cn[nH]c2c1)C(=O)Nc1ccc(-n2cnc3ccccc32)cc1,BEN-BAS-0534ec5c-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
COc1ccncc1NC(=O)C(C)(C)c1cc(F)cc(C#N)c1,BAR-COM-0f94fc3d-45,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
COc1ccc(Br)cc1C(N)C(=O)Nc1cnccc1C,BAR-COM-0f94fc3d-58,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Nc1cccnc1)NC1(Cc2ccccc2)CCOCC1,NAU-LAT-445f63e5-6,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1ccncc1NC(=O)CC1CC2(CC2)C1,MAT-POS-590ac91e-24,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CCN1CCN(Cc2ccccc2CNC2=NCC(C3CCCC3)N2)CC1,FRA-BIO-8bf1eac9-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for FRA-BIO-8bf1eac9-2
O=C(NCCc1ccc2c(c1)CCO2)NCc1cccc(N2C(=O)NC3(CCCC3)C2=O)c1,IAN-BAS-9ef79f6c-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=S(=O)(Cc1ccc(F)cc1)Nc1cccnc1,NAU-LAT-445f63e5-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
COCC(NC(=O)CC1C(=O)Nc2ccc(F)cc21)c1cccc(Br)c1,BAR-COM-0f94fc3d-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1ccnn1CC(=O)NCC(NC(=O)C(C)C#N)c1ccccc1,BAR-COM-0f94fc3d-7,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CCC(C)CC(=O)N1CCCC(NC(=O)Cn2c(C)cc(C)nc2=O)CC1,BAR-COM-0f94fc3d-5,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cn1cnnc1NC(=O)Cc1cccc(Cl)c1F,JAG-UCB-a3ef7265-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cn1cnnc1NC(=O)Cc1cccc(Cl)c1,JAG-UCB-a3ef7265-17,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=S(=O)(NC1(Cc2ccccc2)CCOCC1)c1cccnc1,NAU-LAT-445f63e5-7,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,ALP-POS-c59291d4-6,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,ALP-POS-c59291d4-5,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,ALP-POS-c59291d4-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CCC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-c59291d4-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccccc2)cc1,ALP-POS-c59291d4-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CC(=O)NCCc1c[nH]c2c(NCc3ccc4nc[nH]c4c3)cc(F)cc12,GAB-REV-4a4e2ff3-20,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1C(=O)NCCc1c[nH]c2ccc(F)cc12,MAK-UNK-10572812-7,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1cc(-c2nc3ccccc3[nH]2)ccc1O,CAS-DEP-751a2458-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CN(C)c1ccc(N(Cc2ccsc2)C(=O)CN2N=NC3C=CC=CC32)cc1,ALP-POS-d2866bdf-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CNc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-c59291d4-4,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C1N(Cc2cccc(Cl)c2)CCN1c1nccc2[nH]ncc12,ALP-POS-91609ae9-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(N/N=C/c1c[nH]cn1)C1CCCCC1,ROD-LAS-d5538ff9-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1nn(-c2ccccc2)c(Nc2cccc(C(F)(F)F)c2)c1NS(C)(=O)=O,ROD-LAS-d5538ff9-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Nc1ccccc1)Nc1cnc2ccc([N+](=O)[O-])cc2n1,ROD-LAS-d5538ff9-9,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-LAS-d5538ff9-8,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1csc(C(=O)N/N=C/c2cccnc2)c1N,ROD-LAS-d5538ff9-7,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CN1C(=O)C(=NNC(=O)c2ccc3c(c2)OCO3)c2ccccc21,ROD-LAS-d5538ff9-6,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for ROD-LAS-d5538ff9-6
Cc1[nH]c2ccccc2c1/C=N/N(C)C(=O)c1ccc2c(c1)OCO2,ROD-LAS-d5538ff9-5,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(CNc1c(-c2ccccc2)nc2ccccn12)N/N=C/c1cccc2ccccc12,ROD-LAS-d5538ff9-4,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1nnc(NC(=O)Cc2cccc(Cl)c2)n1C,JAG-UCB-a3ef7265-15,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CCC(O)(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,BAR-COM-0f94fc3d-38,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1ccc(O)cc1NC(=O)C(C)(C)c1cccc(F)c1,BAR-COM-0f94fc3d-13,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
COc1ccncc1NC(=O)C(O)c1cccc(Br)c1,BAR-COM-0f94fc3d-23,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C1CCC(C(=O)Nc2cccc(Cl)c2)CN1,JAG-UCB-ef2c0e8e-10,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for JAG-UCB-ef2c0e8e-10
Cc1c(C(=O)NC(CC(=O)O)c2cccc(Cl)c2)cnc2ccccc12,BAR-COM-0f94fc3d-55,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1,JAG-UCB-ef2c0e8e-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
CC(=O)N[C@@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-13,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
COC(=O)C(c1ccccc1Cl)N1CCC2SC(=O)C=C2C1,JOH-UNI-a5c0a47e-2,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Nc1nncn1C1CC1)[C@H]1CCOc2ccc(Cl)cc21,MAT-POS-968e8d9c-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccc(Cl)cc21,JAG-UCB-119787ef-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(CCl)Nc1nc2c(S(=O)(=O)NCCc3ccccc3)cccc2s1,DUN-NEW-f8ce3686-23,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_oxford.csv",
Cc1ccncc1NC(=O)C(C)c1cncc(Cl)c1,TRY-UNI-2eddb1ff-3,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
O=C(CCl)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1,STU-CHA-6cae54d3-1,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_oxford.csv",
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1Cc1ccccc1,DAN-LON-a5fc619e-10,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_oxford.csv",imperfect stereochemical match for DAN-LON-a5fc619e-10
O=C(Nc1ccccc1OC1CCN(Cc2ccccc2)CC1)C1CCN(C(=O)CCl)CC1,MED-COV-4280ac29-17,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_weizmann_thiol_reactivity.csv, 20200630_enamine_to_oxford.csv",
Cc1ccncc1NC(=O)CCc1ccn[nH]1,MAT-POS-590ac91e-17,"20200630_enamine_to_weizmann.csv, 20200630_enamine_to_xchem.csv, 20200630_enamine_to_oxford.csv",
Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,AAR-POS-dddeddbf-2,20200601_molport_to_oxford.csv,
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,AAR-POS-dddeddbf-1,20200601_molport_to_oxford.csv,
Nc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1,AAR-POS-dddeddbf-3,20200601_molport_to_oxford.csv,
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NCC(=O)C=[N+]=[N-])C(C)C,MAT-POS-bfefc3ea-3,20200601_molport_to_oxford.csv,imperfect stereochemical match for MAT-POS-bfefc3ea-3
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CHR-SOS-7098f804-1,20200601_molport_to_oxford.csv,
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,AAR-POS-dddeddbf-4,20200601_molport_to_oxford.csv,
C[C@@H]1CS/C(=N\NC(=O)C(=O)[C@H](NC(=O)C2CCCCCC2)C2CCOCC2)N1C,MAT-POS-bfefc3ea-1,20200601_molport_to_oxford.csv,imperfect stereochemical match for MAT-POS-bfefc3ea-1
N#CC(C(=O)Nc1ccc(F)cc1)=C(O)c1ccc(Cl)cc1,JOH-UNI-c7afdb96-2,20200601_molport_to_oxford.csv,imperfect stereochemical match for JOH-UNI-c7afdb96-2
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,MAT-POS-bfefc3ea-2,20200601_molport_to_oxford.csv,
O=C(NC[C@]1(COc2ccc(C(F)(F)F)cn2)C[C@H](O)[C@H](O)C1)Nc1cccnc1,FAR-UNI-736b943a-6,20200601_molport_to_oxford.csv,
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,GER-UNI-caecb3b0-1,20200601_molport_to_oxford.csv,
O=C1CCC(C(=O)Nc2cccc(Br)c2)N1,JAG-UCB-ef2c0e8e-2,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",imperfect stereochemical match for JAG-UCB-ef2c0e8e-2
O=C1C(Nc2nccn3cnnc23)CCN1c1cccc(Cl)c1,JAG-UCB-4709a583-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",imperfect stereochemical match for JAG-UCB-4709a583-1
Cn1cnnc1CNC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,JAG-UCB-ef2c0e8e-7,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,NIR-THE-c331be7a-6,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,LON-WEI-babf2c61-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(CCl)N1CCN(Cc2nc(-c3cccs3)no2)CC1,NAU-LAT-64f4b287-3,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,LON-WEI-babf2c61-5,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,LON-WEI-babf2c61-2,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,LON-WEI-babf2c61-6,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-51,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
